I.D,x-coord,y-coord,Attraction points_Proximity,Attraction points_Availability,Performing art_Proximity,Performing art_Availability,Cinemas_Proximity,Cinemas_Availability,Cafes_Proximity,Cafes_Availability,Restaurants_Proximity,Restaurants_Availability,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5
2035,16486.56,8608.27,0.655172,0.666667,0.771739,0.16,0.777778,0.125,0.854545,0.010373,0.909091,0.005568,1,1,1,1,1,1
2036,16586.485,8611.55,0.643678,0.666667,0.75,0.133333,0.768519,0.125,0.836364,0.010373,0.818182,0.005568,1,1,1,1,1,1
2037,16686.415,8614.83,0.62069,0.666667,0.73913,0.133333,0.75,0.125,0.818182,0.002075,0.727273,0.005568,1,1,1,1,1,1
2038,16786.34,8618.11,0.609195,0.666667,0.728261,0.133333,0.75,0.125,0.8,0,0.681818,0.005568,0.8,0.8,0.823529,0.942105,0.961111,0.807143
2039,16986.195,8624.665,0.643678,0.666667,0.75,0.133333,0.731481,0.125,0.854545,0.010373,0.636364,0.005568,1,1,1,1,1,1
2040,17086.12,8627.945,0.632184,0.666667,0.75,0.133333,0.722222,0.125,0.854545,0.010373,0.636364,0.005568,0.666667,0.666667,0.705882,0.903509,0.935185,0.678571
2041,17186.045,8631.225,0.62069,0.666667,0.728261,0.133333,0.712963,0.125,0.818182,0.007261,0.545455,0.005011,0.666667,0.666667,0.705882,0.903509,0.935185,0.678571
2042,11293.7,8337.805,0.402299,0.777778,0.913043,0.8,0.75,0.75,0.945455,0.03112,0.636364,0.066815,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2043,11393.625,8341.085,0.413793,0.777778,0.923913,0.846667,0.759259,0.75,0.963636,0.039419,0.681818,0.066815,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2044,11493.55,8344.365,0.425287,0.777778,0.934783,0.86,0.768519,0.75,0.963636,0.041494,0.727273,0.066815,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2045,11593.475,8347.645,0.436782,0.777778,0.945652,0.866667,0.777778,0.8125,0.981818,0.041494,0.772727,0.066815,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2046,11693.4,8350.925,0.448276,0.777778,0.967391,0.866667,0.787037,0.875,0.963636,0.041494,0.863636,0.066815,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2047,11793.325,8354.205,0.45977,0.788889,0.967391,0.866667,0.796296,0.875,0.981818,0.041494,0.863636,0.066815,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2048,11893.25,8357.485,0.471264,0.855556,0.978261,0.866667,0.805556,0.875,0.981818,0.041494,0.909091,0.071269,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2049,11993.175,8360.76,0.494253,0.888889,0.978261,0.9,0.824074,0.875,0.963636,0.068465,0.954545,0.091314,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2050,12093.1,8364.04,0.494253,0.888889,0.967391,0.933333,0.824074,0.875,0.963636,0.128631,0.954545,0.106904,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2051,12193.025,8367.32,0.505747,0.888889,0.956522,0.933333,0.833333,0.875,0.963636,0.178423,0.909091,0.111359,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2052,12292.95,8370.6,0.517241,0.888889,0.945652,0.933333,0.842593,0.875,0.963636,0.206432,0.863636,0.111359,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2053,12792.575,8387,0.551724,0.888889,0.880435,1,0.87037,0.875,0.981818,0.337137,0.954545,0.160356,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2054,12892.5,8390.28,0.54023,0.888889,0.869565,1,0.861111,0.875,1,0.412863,0.954545,0.124165,0,0,0,0,0,0
2055,12992.43,8393.56,0.528736,0.888889,0.858696,1,0.851852,0.875,1,0.405602,0.954545,0.092984,0,0,0,0,0,0
2056,13192.28,8400.12,0.482759,0.888889,0.826087,0.933333,0.824074,0.875,0.963636,0.53112,0.954545,0.074053,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2057,13292.205,8403.395,0.471264,0.866667,0.815217,0.933333,0.833333,0.875,0.963636,0.534232,0.909091,0.07461,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2058,13392.13,8406.675,0.45977,0.777778,0.804348,0.933333,0.851852,0.875,0.981818,0.548755,0.818182,0.067372,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2059,13492.055,8409.955,0.448276,0.811111,0.793478,0.933333,0.851852,0.875,1,0.540456,0.818182,0.070156,1,1,1,1,1,1
2060,16190.06,8498.505,0.678161,0.666667,0.793478,0.333333,0.814815,0.125,0.890909,0.010373,0.954545,0.011136,1,1,1,1,1,1
2061,16289.985,8501.785,0.678161,0.666667,0.793478,0.266667,0.796296,0.125,0.890909,0.010373,1,0.005568,0.933333,0.933333,0.941176,0.980702,0.987037,0.935714
2062,16389.91,8505.065,0.678161,0.666667,0.793478,0.24,0.787037,0.125,0.927273,0.010373,0.863636,0.005568,0.933333,0.933333,0.941176,0.980702,0.987037,0.935714
2063,16489.84,8508.345,0.689655,0.666667,0.793478,0.14,0.777778,0.125,0.963636,0.010373,0.727273,0.005568,0.933333,0.933333,0.941176,0.980702,0.987037,0.935714
2064,16589.765,8511.625,0.701149,0.666667,0.804348,0.133333,0.768519,0.125,0.927273,0.010373,0.681818,0.005568,0.933333,0.933333,0.941176,0.980702,0.987037,0.935714
2065,16689.69,8514.905,0.689655,0.666667,0.804348,0.133333,0.759259,0.125,0.927273,0.010373,0.636364,0.005568,0.933333,0.933333,0.941176,0.980702,0.987037,0.935714
2066,16789.62,8518.18,0.678161,0.666667,0.782609,0.133333,0.75,0.125,0.909091,0.010373,0.590909,0.005568,0.933333,0.933333,0.941176,0.980702,0.987037,0.935714
2067,16889.545,8521.46,0.666667,0.666667,0.771739,0.133333,0.740741,0.125,0.890909,0.010373,0.545455,0.005568,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2068,16989.47,8524.74,0.655172,0.666667,0.76087,0.133333,0.731481,0.125,0.872727,0.010373,0.590909,0.002784,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2069,17089.4,8528.02,0.643678,0.666667,0.75,0.133333,0.722222,0.125,0.854545,0.010373,0.590909,0.003898,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2070,17189.325,8531.3,0.643678,0.666667,0.73913,0.133333,0.712963,0.125,0.836364,0.010373,0.545455,0.003898,0.999463,0.998904,0.947368,0.947368,0.947368,0.971805
2071,11296.98,8237.88,0.402299,0.777778,0.913043,0.8,0.75,0.75,0.945455,0.03112,0.636364,0.066815,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2072,11396.905,8241.16,0.413793,0.777778,0.923913,0.8,0.759259,0.75,0.945455,0.036307,0.681818,0.066815,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2073,11496.83,8244.44,0.425287,0.777778,0.934783,0.866667,0.768519,0.8,0.981818,0.041494,0.727273,0.066815,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2074,11596.755,8247.72,0.436782,0.777778,0.945652,0.866667,0.787037,0.8625,0.981818,0.041494,0.772727,0.066815,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2075,11696.68,8251,0.448276,0.777778,0.956522,0.866667,0.796296,0.875,0.981818,0.041494,0.818182,0.066815,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2076,11796.605,8254.28,1,0,1,0,1,0,1,0,1,0,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2077,11996.455,8260.84,0.482759,0.888889,0.978261,0.873333,0.814815,0.875,0.963636,0.064315,0.909091,0.085746,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2078,12096.38,8264.115,0.494253,0.888889,0.956522,0.906667,0.824074,0.875,0.945455,0.144191,0.909091,0.106904,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2079,12196.305,8267.395,0.494253,0.888889,0.956522,0.933333,0.824074,0.875,0.963636,0.184647,0.909091,0.111359,1,1,1,1,1,1
2080,12695.93,8283.795,0.54023,0.888889,0.880435,1,0.861111,0.875,1,0.321577,1,0.144766,1,1,1,1,1,1
2081,12795.855,8287.075,0.54023,0.888889,0.869565,1,0.861111,0.875,0.981818,0.370332,0.954545,0.122494,0,0,0,0,0,0
2082,12895.78,8290.355,0.528736,0.888889,0.858696,1,0.851852,0.875,1,0.485477,0.954545,0.11637,0,0,0,0,0,0
2083,12995.705,8293.635,0.528736,0.888889,0.858696,1,0.851852,0.875,0.963636,0.543568,0.909091,0.111359,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2084,13295.485,8303.47,0.471264,0.866667,0.815217,0.933333,0.842593,0.875,0.963636,0.548755,0.863636,0.081849,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2085,13395.41,8306.75,0.45977,0.777778,0.793478,0.933333,0.851852,0.875,0.981818,0.552905,0.818182,0.069599,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2086,13495.335,8310.03,0.448276,0.866667,0.782609,0.933333,0.861111,0.875,0.981818,0.506224,0.863636,0.065145,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2087,13595.26,8313.31,0.45977,0.888889,0.782609,0.933333,0.87037,0.875,0.981818,0.477178,0.909091,0.061247,1,1,1,1,1,1
2088,16193.34,8398.58,0.689655,0.666667,0.793478,0.393333,0.814815,0.175,0.890909,0.010373,0.909091,0.011136,1,1,1,1,1,1
2089,16293.265,8401.855,0.701149,0.666667,0.804348,0.266667,0.805556,0.125,0.927273,0.010373,0.909091,0.005568,0.933333,0.933333,0.941176,0.980702,0.987037,0.935714
2090,16393.19,8405.135,0.701149,0.666667,0.815217,0.266667,0.787037,0.125,0.963636,0.010373,0.772727,0.005568,0.933333,0.933333,0.941176,0.980702,0.987037,0.935714
2091,16493.115,8408.415,0.712644,0.666667,0.815217,0.253333,0.787037,0.125,0.945455,0.010373,0.772727,0.005568,0.933333,0.933333,0.941176,0.980702,0.987037,0.935714
2092,16593.045,8411.695,0.712644,0.666667,0.815217,0.133333,0.777778,0.125,0.927273,0.010373,0.727273,0.005568,0.933333,0.933333,0.941176,0.980702,0.987037,0.935714
2093,16692.97,8414.975,0.701149,0.666667,0.815217,0.133333,0.768519,0.125,0.909091,0.010373,0.681818,0.005568,0.933333,0.933333,0.941176,0.980702,0.987037,0.935714
2094,16792.895,8418.255,0.701149,0.666667,0.804348,0.133333,0.759259,0.125,0.909091,0.010373,0.636364,0.005568,0.933333,0.933333,0.941176,0.980702,0.987037,0.935714
2095,16892.825,8421.535,1,0,1,0,1,0,1,0,1,0,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2096,16992.75,8424.815,0.678161,0.666667,0.771739,0.133333,0.731481,0.125,0.854545,0.010373,0.590909,0.005568,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2097,17092.675,8428.095,0.678161,0.666667,0.75,0.133333,0.722222,0.125,0.836364,0.010373,0.545455,0.002784,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2098,17192.605,8431.375,0.678161,0.666667,0.73913,0.133333,0.712963,0.125,0.818182,0.006224,0.5,0,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2099,17292.53,8434.655,0.689655,0.666667,0.728261,0.133333,0.703704,0.125,0.818182,0.005187,0.454545,0,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2100,17392.46,8437.935,0.701149,0.666667,0.717391,0.133333,0.685185,0.125,0.781818,0,0.363636,0,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2101,17492.385,8441.21,0.712644,0.666667,0.706522,0.086667,0.685185,0.125,0.781818,0,0.409091,0,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2102,17592.315,8444.49,1,0,1,0,1,0,1,0,1,0,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2103,17792.165,8451.05,0.735632,0.666667,0.673913,0.066667,0.657407,0.125,0.8,0,0.545455,0.005568,0.999463,0.998904,0.947368,0.947368,0.947368,0.971805
2104,19590.855,8510.08,0.091954,0.144444,0.434783,0,0.342593,0,0.618182,0,0,0,1,1,1,1,1,1
2105,11500.11,8144.515,0.425287,0.777778,0.923913,0.866667,0.768519,0.75,0.927273,0.041494,0.681818,0.066815,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2106,11600.035,8147.795,0.436782,0.777778,0.934783,0.866667,0.777778,0.7875,0.927273,0.041494,0.727273,0.066815,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2107,11699.96,8151.075,0.448276,0.777778,0.945652,0.866667,0.787037,0.875,0.945455,0.041494,0.772727,0.066815,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2108,11799.885,8154.355,0.448276,0.777778,0.956522,0.866667,0.787037,0.875,0.963636,0.041494,0.818182,0.066815,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2109,12699.21,8183.87,0.528736,0.888889,0.858696,1,0.851852,0.875,1,0.371369,0.954545,0.113029,1,1,1,1,1,1
2110,12799.135,8187.15,0.517241,0.888889,0.858696,1,0.842593,0.875,0.981818,0.40249,0.954545,0.111915,0,0,0,0,0,0
2111,12899.06,8190.43,0.517241,0.888889,0.858696,1,0.842593,0.875,1,0.512448,0.909091,0.111915,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2112,12998.985,8193.71,0.517241,0.888889,0.847826,1,0.842593,0.875,0.981818,0.575726,0.909091,0.11637,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2113,13098.91,8196.985,0.505747,0.888889,0.836957,1,0.833333,0.875,0.963636,0.606846,0.909091,0.118597,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2114,13198.84,8200.265,0.494253,0.888889,0.836957,0.98,0.833333,0.875,0.963636,0.598548,0.863636,0.114143,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2115,13298.765,8203.545,0.471264,0.866667,0.815217,0.933333,0.842593,0.875,0.963636,0.563278,0.863636,0.081849,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2116,13398.69,8206.825,0.45977,0.8,0.804348,0.933333,0.851852,0.875,0.963636,0.564315,0.818182,0.073497,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2117,13498.615,8210.105,0.45977,0.888889,0.793478,0.933333,0.861111,0.875,0.981818,0.544606,0.863636,0.076837,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2118,13598.54,8213.385,0.45977,0.888889,0.782609,0.933333,0.87037,0.875,1,0.507261,0.954545,0.069599,1,1,1,1,1,1
2119,13698.465,8216.665,0.471264,0.888889,0.782609,0.933333,0.87963,0.875,0.981818,0.395228,0.909091,0.066258,1,1,1,1,1,1
2120,13798.39,8219.945,0.471264,0.888889,0.782609,0.933333,0.87963,0.875,0.963636,0.357884,0.863636,0.055679,0.964286,0.964286,0.968487,0.989662,0.993056,0.965561
2121,15796.91,8285.535,0.678161,0.666667,0.793478,0.266667,0.805556,0.125,0.836364,0.010373,0.681818,0.005568,1,1,1,1,1,1
2122,15896.84,8288.815,0.678161,0.666667,0.793478,0.326667,0.814815,0.1625,0.836364,0.010373,0.727273,0.009465,0.875,0.875,0.889706,0.963816,0.975694,0.879464
2123,15996.765,8292.095,0.689655,0.722222,0.804348,0.426667,0.824074,0.225,0.872727,0.010373,0.772727,0.011136,0.875,0.875,0.889706,0.963816,0.975694,0.879464
2124,16096.69,8295.375,0.701149,0.777778,0.815217,0.466667,0.833333,0.25,0.872727,0.010373,0.863636,0.011136,0.994898,0.989583,0.5,0.5,0.5,0.732143
2125,16496.395,8308.49,0.735632,0.666667,0.836957,0.266667,0.787037,0.125,0.927273,0.010373,0.772727,0.005568,0.75,0.75,0.779412,0.927632,0.951389,0.758929
2126,16596.325,8311.77,0.724138,0.666667,0.826087,0.166667,0.777778,0.125,0.909091,0.010373,0.727273,0.005568,0.933333,0.933333,0.941176,0.980702,0.987037,0.935714
2127,16696.25,8315.05,0.712644,0.666667,0.815217,0.133333,0.768519,0.125,0.909091,0.010373,0.681818,0.005568,0.933333,0.933333,0.941176,0.980702,0.987037,0.935714
2128,16796.175,8318.33,0.701149,0.666667,0.804348,0.133333,0.768519,0.125,0.890909,0.010373,0.681818,0.005568,1,1,1,1,1,1
2129,17195.885,8331.445,0.701149,0.666667,0.75,0.133333,0.712963,0.125,0.8,0.001037,0.5,0,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2130,17295.81,8334.725,0.712644,0.666667,0.73913,0.133333,0.703704,0.125,0.781818,0,0.454545,0,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2131,17395.735,8338.005,0.701149,0.666667,0.717391,0.133333,0.694444,0.125,0.781818,0,0.363636,0,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2132,17495.665,8341.285,0.724138,0.666667,0.706522,0.093333,0.685185,0.125,0.8,0.001037,0.454545,0,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2133,17595.59,8344.565,0.712644,0.666667,0.695652,0.066667,0.675926,0.125,0.8,0,0.454545,0,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2134,17695.52,8347.845,0.735632,0.666667,0.684783,0.066667,0.666667,0.125,0.818182,0.009336,0.5,0,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2135,17795.445,8351.125,0.747126,0.666667,0.673913,0.066667,0.657407,0.125,0.818182,0.003112,0.5,0.001114,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
2136,17895.375,8354.405,0.747126,0.666667,0.663043,0.066667,0.648148,0.125,0.818182,0.003112,0.636364,0.005568,0.997449,0.994792,0.75,0.75,0.75,0.866071
2137,18095.225,8360.96,0.735632,0.377778,0.630435,0.066667,0.611111,0.125,0.8,0,0.681818,0.005568,0.997449,0.994792,0.75,0.75,0.75,0.866071
2138,18195.155,8364.24,0.747126,0.355556,0.630435,0.066667,0.611111,0.125,0.8,0,0.727273,0.010579,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2139,18295.08,8367.52,0.735632,0.333333,0.619565,0.066667,0.601852,0.125,0.836364,0.010373,0.818182,0.016704,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2140,18395.01,8370.8,0.724138,0.333333,0.608696,0.066667,0.601852,0.125,0.854545,0.010373,0.818182,0.016704,1,1,1,1,1,1
2141,18494.935,8374.08,0.712644,0.333333,0.597826,0.066667,0.592593,0.125,0.854545,0.010373,0.863636,0.016704,1,1,1,1,1,1
2142,18694.79,8380.635,0.666667,0.222222,0.554348,0.066667,0.555556,0.125,0.781818,0,0.681818,0.005568,1,1,1,1,1,1
2143,19694.065,8413.435,0.068966,0.111111,0.423913,0,0.351852,0,0.636364,0,0.045455,0,1,1,1,1,1,1
2144,19793.995,8416.715,0.057471,0.111111,0.413043,0,0.361111,0,0.654545,0,0.090909,0,1,1,1,1,1,1
2145,6707.03,7887.17,0.37931,0.111111,0.163043,0,0.055556,0,0,0,0.454545,0,1,1,0.990196,0.973684,0.972222,0.988095
2146,10404.215,8008.515,0.586207,0.666667,0.73913,0.566667,0.592593,0.5625,0.909091,0.082988,0.863636,0.02784,0.8,0.8,0.823529,0.942105,0.961111,0.807143
2147,10604.065,8015.075,0.574713,0.666667,0.76087,0.733333,0.611111,0.75,0.963636,0.103734,0.954545,0.033408,0.5,0.5,0.558824,0.855263,0.902778,0.517857
2148,10703.99,8018.355,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1
2149,11503.39,8044.59,0.413793,0.777778,0.913043,0.866667,0.759259,0.75,0.909091,0.041494,0.681818,0.066815,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2150,12702.49,8083.945,0.505747,0.888889,0.847826,1,0.833333,0.875,0.945455,0.414938,0.863636,0.111359,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
2151,12802.415,8087.225,0.505747,0.888889,0.847826,0.973333,0.833333,0.875,0.981818,0.48029,0.909091,0.117483,1,1,1,1,1,1
2152,12902.34,8090.505,0.494253,0.888889,0.836957,0.973333,0.824074,0.875,0.981818,0.528008,0.863636,0.119154,1,1,1,1,1,1
2153,13202.115,8100.34,0.494253,0.888889,0.826087,0.986667,0.842593,0.875,0.963636,0.609959,0.863636,0.126949,0.987179,0.987179,0.988688,0.996289,0.997507,0.987637
2154,13302.045,8103.62,0.471264,0.888889,0.815217,0.933333,0.842593,0.875,0.945455,0.589212,0.818182,0.103563,0.987179,0.987179,0.988688,0.996289,0.997507,0.987637
2155,13401.97,8106.9,0.45977,0.777778,0.804348,0.933333,0.851852,0.875,0.963636,0.578838,0.818182,0.087416,0.987179,0.987179,0.988688,0.996289,0.997507,0.987637
2156,13501.895,8110.18,0.45977,0.844444,0.793478,0.933333,0.861111,0.875,0.981818,0.537344,0.863636,0.079065,0.987179,0.987179,0.988688,0.996289,0.997507,0.987637
2157,13601.82,8113.46,0.45977,0.844444,0.782609,0.933333,0.861111,0.8625,0.981818,0.495851,0.909091,0.069042,0,0,0,0,0,0
2158,13701.745,8116.74,0.471264,0.877778,0.771739,0.933333,0.87037,0.825,1,0.431535,0.954545,0.062361,0,0,0,0,0,0
2159,13801.67,8120.02,0.482759,0.833333,0.771739,0.933333,0.87037,0.775,0.981818,0.379668,0.909091,0.064588,1,0.997396,0.904412,0.875,0.875,0.75
2160,13901.595,8123.295,0.494253,0.822222,0.76087,0.933333,0.861111,0.75,1,0.35166,0.909091,0.055679,0.964286,0.964286,0.968487,0.989662,0.993056,0.965561
2161,14401.225,8139.695,0.551724,0.888889,0.717391,0.933333,0.972222,0.75,0.927273,0.014523,0.863636,0.038976,0.999751,0.999492,0.97561,0.97561,0.97561,0.986934
2162,14501.15,8142.975,0.54023,0.888889,0.706522,0.933333,0.972222,0.75,0.927273,0.010373,0.909091,0.038976,0.666667,0.666667,0.705882,0.903509,0.935185,0.678571
2163,14601.075,8146.255,0.551724,0.888889,0.695652,0.8,0.990741,0.75,0.945455,0.010373,0.954545,0.038976,1,1,1,1,1,1
2164,15800.19,8185.605,0.678161,0.722222,0.793478,0.36,0.833333,0.1875,0.836364,0.010373,0.727273,0.008352,0.875,0.875,0.889706,0.963816,0.975694,0.879464
2165,15900.115,8188.885,0.678161,0.711111,0.793478,0.366667,0.833333,0.175,0.836364,0.010373,0.727273,0.010022,0.875,0.875,0.889706,0.963816,0.975694,0.879464
2166,16000.045,8192.165,0.701149,0.711111,0.815217,0.46,0.833333,0.25,0.872727,0.010373,0.772727,0.011136,0.875,0.875,0.889706,0.963816,0.975694,0.879464
2167,16099.97,8195.445,0.701149,0.777778,0.815217,0.466667,0.842593,0.25,0.872727,0.010373,0.818182,0.011136,1,1,1,1,1,1
2168,16499.675,8208.565,0.747126,0.666667,0.847826,0.18,0.777778,0.125,0.909091,0.010373,0.727273,0.005568,0.75,0.75,0.779412,0.927632,0.951389,0.758929
2169,16599.605,8211.845,0.712644,0.666667,0.815217,0.133333,0.777778,0.125,0.890909,0.010373,0.727273,0.005568,0.75,0.75,0.779412,0.927632,0.951389,0.758929
2170,16699.53,8215.125,0.701149,0.666667,0.815217,0.133333,0.768519,0.125,0.890909,0.010373,0.681818,0.005568,0.75,0.75,0.779412,0.927632,0.951389,0.758929
2171,17199.165,8231.52,0.712644,0.666667,0.76087,0.133333,0.722222,0.125,0.8,0,0.454545,0,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2172,17299.09,8234.8,0.724138,0.666667,0.75,0.133333,0.712963,0.125,0.8,0,0.454545,0,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2173,17399.015,8238.08,0.724138,0.666667,0.717391,0.133333,0.694444,0.125,0.818182,0.002075,0.454545,0,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2174,17498.945,8241.355,0.735632,0.666667,0.706522,0.1,0.685185,0.125,0.818182,0.007261,0.5,0,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2175,17598.87,8244.635,0.735632,0.666667,0.695652,0.066667,0.675926,0.125,0.836364,0.009336,0.545455,0.002227,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2176,17698.795,8247.915,0.747126,0.666667,0.684783,0.066667,0.666667,0.125,0.836364,0.010373,0.545455,0.003898,1,1,1,1,1,1
2177,17798.725,8251.195,0.758621,0.611111,0.663043,0.066667,0.638889,0.125,0.836364,0.010373,0.545455,0.003898,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2178,17898.655,8254.475,0.770115,0.666667,0.663043,0.066667,0.648148,0.125,0.854545,0.010373,0.590909,0.009465,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2179,17998.58,8257.755,0.770115,0.6,0.652174,0.066667,0.638889,0.125,0.836364,0.010373,0.590909,0.011136,1,1,1,1,1,1
2180,18098.505,8261.035,0.735632,0.366667,0.630435,0.066667,0.611111,0.125,0.8,0.002075,0.681818,0.006125,0.997449,0.994792,0.75,0.75,0.75,0.866071
2181,18198.435,8264.315,0.758621,0.366667,0.641304,0.066667,0.611111,0.125,0.818182,0.002075,0.727273,0.010579,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2182,18298.36,8267.595,0.735632,0.333333,0.619565,0.066667,0.592593,0.125,0.854545,0.010373,0.818182,0.016704,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2183,18398.285,8270.875,0.735632,0.333333,0.608696,0.066667,0.592593,0.125,0.854545,0.010373,0.863636,0.016704,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2184,18498.215,8274.155,0.724138,0.288889,0.608696,0.066667,0.583333,0.125,0.872727,0.010373,0.909091,0.016704,0.99359,0.99359,0.994344,0.998144,0.998754,0.993819
2185,18598.145,8277.43,0.689655,0.222222,0.576087,0.066667,0.574074,0.125,0.818182,0.008299,0.772727,0.01392,1,1,1,1,1,1
2186,18698.07,8280.71,0.678161,0.222222,0.565217,0.066667,0.564815,0.125,0.8,0.001037,0.727273,0.007795,0.857143,0.857143,0.87395,0.958647,0.972222,0.862245
2187,19797.275,8316.785,0.057471,0.111111,0.402174,0,0.37037,0,0.672727,0,0.090909,0,1,1,1,1,1,1
